"V1" "V2" "V3" "V4" "V5" "V6"
"643" 131176.873606275 10778.8796213074 53437.8563187766 92681.1796994191 5751.90131028776 1038771.46674247
"644" 118481.959481866 8858.99078061517 53450.8933049709 92639.3293462141 5747.71184453109 1038081.71048264
"645" 104128.436744018 6800.99056205579 53461.2608506389 92593.5538023357 5743.31899745623 1037345.36017513
"646" 0 0 52548.5223532621 91207.4626541232 5831.88958885716 1043879.53602551
"647" 73816.3020978787 5823.10558260397 52583.5897453061 91024.6168669083 5815.03941603459 1043922.82990997
"648" 117090.580508413 9865.95451336665 52615.1334964926 90920.7975419222 5807.44793474216 1044163.45920912
"649" 142904.261654433 12660.4619352998 52639.0328795934 90847.9041868293 5801.81212769241 1044335.31722179
"650" 157956.150822961 14527.075199796 52659.0469820012 90793.5463062403 5797.34186577926 1044422.89956024
"651" 165941.886759081 15669.0741762028 52676.9393705398 90750.1607844013 5793.55921849097 1044420.8809884
"652" 169013.840423665 16220.8993941207 52693.5910570454 90712.9326609683 5790.15551751236 1044327.97280107
"653" 168475.617143216 16274.4583771651 52709.458954936 90678.6676239939 5786.92244614562 1044144.31140359
"654" 165137.634572651 15894.6396506899 52724.7717667602 90645.1515680422 5783.71321954159 1043870.36782716
"655" 159510.028978914 15129.2932925167 52739.6129347954 90610.7798126094 5780.420503359 1043506.66901228
"656" 151912.13165306 14016.5053024581 52753.9471148351 90574.3432701894 5776.96439497216 1043054.07993934
"657" 142536.540654716 12591.0019965002 52767.6095391659 90534.9156057194 5773.28741287131 1042514.67732104
"658" 131486.945305929 10891.2967703578 52780.2590989255 90491.8191887393 5769.35573696678 1041893.49469899
"659" 118799.850986527 8969.47488585477 52791.2836986688 90444.671927754 5765.16774372358 1041201.70231998
"660" 104457.005574702 6905.87327014948 52799.6425909648 90393.5358693062 5760.77196627905 1040461.98121103
"661" 0 0 51776.1068574177 88875.6927107891 5847.53883843935 1046581.44026973
"662" 74025.4766595733 5842.83839728933 51799.2657165225 88668.375796344 5830.67553777018 1046626.42992041
"663" 117397.04535416 9902.36560664734 51822.7728583704 88548.9487155148 5823.04481926093 1046866.97957478
"664" 143257.951210755 12710.9285882894 51840.7982712024 88465.0323835844 5817.38311023012 1047039.10505982
"665" 158333.226115051 14589.3928619242 51856.2965672799 88402.2862440703 5812.89606691493 1047127.03266699
"666" 166330.692789339 15741.3901988667 51870.5405168923 88352.0389573259 5809.10288042229 1047125.28437359
"667" 169408.77792616 16301.6345344643 51884.0987088082 88308.8103728409 5805.6930228611 1047032.48479167
"668" 168874.263492921 16362.2347680184 51897.2214400476 88268.9875396073 5802.45693699558 1046848.71617305
"669" 165539.316515501 15988.2138560202 51909.9961660368 88230.0822089311 5799.24696513154 1046574.40801851
"670" 159915.090683407 15227.4873166434 51922.4074265089 88190.3054559967 5795.95510011943 1046210.04450431
"671" 152321.558559777 14118.1237381345 51934.3503932675 88148.3251392248 5792.50083695878 1045756.4335796
"672" 142951.780925996 12694.7159485878 51945.6138898838 88103.1404336393 5788.82603520853 1045215.56373076
"673" 131909.854601781 10995.4617700005 51955.8324264948 88054.047767026 5784.89599978521 1044592.32259013
"674" 119232.718392399 9071.8310976489 51964.3960853029 88000.7011707482 5780.70778830403 1043897.63467557
"675" 104902.579373245 7003.07468024105 51970.3040455975 87943.2923231982 5776.30788245399 1043153.7817058
"676" 0 0 0 0 6460.19941517471 915412.832823421
"677" 79199.1523671984 5309.88785387724 0 0 6438.32128647137 915600.288503489
"678" 127334.883353472 8769.42955789874 0 0 6430.35935471488 915838.149704924
"679" 156975.461358567 10997.2734179777 0 0 6424.10691021316 915969.403014377
"680" 174919.577239667 12346.0060696036 0 0 6418.77880832448 915976.101447511
"681" 185069.992782969 13029.4297250232 0 0 6413.88799174043 915851.49973271
"682" 189769.268693933 13183.9595016452 0 0 6409.1126022051 915593.654014826
"683" 190470.773665598 12900.4720812369 0 0 6404.23185531051 915202.552353822
"684" 188096.633132848 12242.5422530425 0 0 6399.09009104491 914679.168361526
"685" 183237.86380093 11258.2064409534 0 0 6393.57886194636 914025.822073513
"686" 176270.032037141 9989.08386303184 0 0 6387.63279829365 913247.854738842
"687" 167420.767343627 8479.53440998353 0 0 6381.23949695162 912357.186753132
"688" 156807.515583688 6788.42649222564 0 0 6374.46763495611 911378.929184664
"689" 144455.177844708 5005.94847361396 0 0 6367.51853813205 910362.387751978
"690" 130302.085430868 3274.12881440895 0 0 6360.79045986813 909394.893202106
"691" 0 0 30101.6155142473 60138.1004811159 7324.977635589 1046333.48418785
"692" 76384.3889565874 6072.76129626769 30112.7551885358 60111.1695803446 7302.13013177927 1046313.21517147
"693" 123126.91787321 10060.9723705016 30126.1270594935 60122.4367797112 7293.64541660898 1046652.17955089
"694" 152083.293810305 12669.8364323689 30136.2094645226 60130.39007742 7287.0385693435 1046872.33402438
"695" 169705.131437759 14301.0998659785 30144.6115417207 60135.5713959834 7281.48103263709 1046961.87473062
"696" 179716.911049709 15197.9157582268 30152.1369355106 60138.1745593428 7276.45890557621 1046917.02133207
"697" 184365.97754287 15515.0315150488 30159.2083001814 60138.2331498421 7271.62740889349 1046737.1313956
"698" 185053.573920652 15354.8809299966 30166.0579207921 60135.7165654284 7266.74654755473 1046422.59761586
"699" 182673.24424766 14787.9074569644 30172.8130643606 60130.5634797083 7261.64311962704 1045974.02666807
"700" 177801.25186822 13865.1346076486 30179.5335839506 60122.6981520762 7256.18951004925 1045392.30926015
"701" 170807.719687267 12627.0714277884 30186.2246544827 60112.0478333551 7250.29440609885 1044679.53137753
"702" 161922.873496975 11111.4860754557 30192.8328181762 60098.5732115842 7243.90415023927 1043841.02628858
"703" 151276.130595632 9362.18980889842 30199.2256190572 60082.3260936638 7237.01672602256 1042889.30551944
"704" 138917.266640346 7441.21769107104 30205.149425858 60063.5545777977 7229.71358739461 1041851.13436475
"705" 124825.221439286 5446.65586449848 30210.1582401384 60042.8741533025 7222.21450552659 1040779.02182514
"706" 0 0 46234.5418347709 91423.2641312494 7851.68985515321 1127347.67128765
"707" 74732.4571984706 6533.78200648961 46261.5257127951 91396.7225280229 7830.1776401704 1127491.64330841
"708" 120565.554163349 10848.4281603213 46286.711654894 91405.7268613916 7821.38161251891 1127899.82267723
"709" 149013.027989347 13697.5458251891 46305.5166849783 91412.0290907278 7814.55525556451 1128179.85319161
"710" 166347.757830414 15510.1498064106 46320.8629581061 91415.9164490064 7808.85965396638 1128324.50537506
"711" 176196.216200237 16546.2136617062 46334.2433360746 91417.2550988087 7803.76190675005 1128332.15151619
"712" 180749.993320324 16971.2257745863 46346.4676511404 91415.7968243331 7798.90247177211 1128203.28366594
"713" 181377.698088224 16894.600588175 46357.9981140554 91411.2835797539 7794.02992146781 1127938.88755594
"714" 178953.45864821 16391.1969868817 46369.1038335044 91403.4681139235 7788.96156327617 1127539.75768898
"715" 174042.102474074 15514.4300356017 46379.9328221515 91392.1147534474 7783.56055469251 1127006.50056121
"716" 167007.598368636 14305.2311992454 46390.5417063315 91377.0030270648 7777.72434731375 1126340.17655684
"717" 158078.173391174 12799.3646421026 46400.8989503294 91357.9465769813 7771.38251041461 1125543.78203483
"718" 147385.497226676 11035.0432137631 46410.8649958859 91334.8413668914 7764.50480882959 1124625.10464809
"719" 134987.159396531 9062.92771490792 46420.1441515374 91307.7650626965 7757.1234084493 1123601.94919709
"720" 120877.860666289 6960.96439955362 46428.1973433848 91277.1574948126 7749.37544564069 1122511.14454657
"721" 0 0 55563.8748474298 108645.670264314 8198.16402613379 1181166.84050802
"722" 73689.1648694413 6832.65302533407 55604.6575183379 108614.125610808 8177.06701477991 1181396.97040385
"723" 118899.353964999 11363.4586933603 55639.9360540486 108617.295036577 8168.05207446405 1181853.33708371
"724" 146968.250177918 14374.4344608377 55666.1744266708 108619.423896986 8161.0819088946 1182175.60448539
"725" 164068.901806947 16311.1137098428 55687.3491524821 108620.288315712 8155.30128247885 1182359.20701737
"726" 173769.487729976 17443.8302382522 55705.5244709429 108619.326050681 8150.16215230892 1182403.89652828
"727" 178226.59713525 17944.8081725248 55721.8422398836 108615.965761392 8145.29421765591 1182310.97478777
"728" 178787.299862007 17927.927373838 55736.9684607151 108609.708223731 8140.4382649954 1182081.92060143
"729" 176312.232297304 17470.9585989836 55751.3026714557 108600.12205838 8135.40557703462 1181717.78580835
"730" 171357.753188199 16629.0192823422 55765.0785445911 108586.823819537 8130.05390775703 1181219.17379775
"731" 164282.728553804 15443.6052282885 55778.4089798787 108569.464682931 8124.27459973858 1180586.75166567
"732" 155312.859152964 13949.7019995292 55791.2975632567 108547.73420721 8117.98850280784 1179822.4485604
"733" 144579.748196127 12182.8183084996 55803.6227128915 108521.392710536 8111.15094445274 1178931.76509466
"734" 132143.948369614 10187.828534646 55815.0905843859 108490.351634399 8103.76873071441 1177928.0186574
"735" 118007.527901279 8031.95523480018 55825.1451062498 108454.832520735 8095.93496040261 1176839.82316006
"736" 0 0 61223.8976445882 118377.526895952 8439.9120997524 1218967.42129488
"737" 73001.0577735057 7038.59851414388 61276.2904703125 118338.865304248 8418.98067326353 1219253.49915826
"738" 117771.169486278 11721.0022343017 61319.8783095064 118335.528765313 8409.80839125159 1219745.39770242
"739" 145555.943104634 14847.1425556364 61352.2465544999 118333.02849618 8402.74151540024 1220099.22616885
"740" 162470.385455986 16873.2339100075 61378.203669776 118330.558977963 8396.90854590632 1220312.02166788
"741" 172046.359990462 18076.4235292616 61400.2729531761 118327.12773782 8391.74911697983 1220384.44811003
"742" 176417.491131253 18633.4340084677 61419.8676278976 118321.85685475 8386.8847126348 1220318.39582283
"743" 176916.096795614 18661.172996126 61437.8229304733 118314.026879633 8382.05047534268 1220115.73856284
"744" 174393.204500486 18239.4245353379 61454.6484407743 118303.044081264 8377.05354621257 1219777.77310404
"745" 169398.888099914 17424.5306286273 61470.6515441384 118288.399746589 8371.74817710172 1219305.18367295
"746" 162288.002844986 16258.4798260053 61485.9952691597 118269.64105981 8366.02195476842 1218698.47908802
"747" 153283.974804653 14775.9063420925 61500.7170797735 118246.361345904 8359.79052442328 1217959.0250852
"748" 142517.737153447 13010.7822320783 61514.7173310554 118218.21855208 8353.00066782514 1217091.03152601
"749" 130051.071324214 11004.5628009373 61527.7147267719 118184.998460227 8345.6441263987 1216105.20839983
"750" 115890.026005558 8817.97896031371 61539.1573705217 118146.751357573 8337.78741182716 1215025.27291102
"751" 0 0 64730.736430223 123812.691859583 8616.79453711949 1246729.8041702
"752" 72537.6954876794 7187.74977677834 64792.4039648438 123766.18993828 8595.93710145494 1247056.86323605
"753" 116991.412578196 11981.571290916 64842.536035934 123756.359160668 8586.64864872054 1247576.26807512
"754" 144561.353175135 15193.3700132577 64879.7440150168 123749.257019028 8579.5150199862 1247954.77806547
"755" 161328.735273031 17286.6625653288 64909.4714793064 123743.464548962 8573.64987386426 1248190.43550195
"756" 170802.373709403 18543.3288697385 64934.5946200843 123737.56836054 8568.48267713585 1248284.53919043
"757" 175100.477549598 19143.2584025162 64956.7367111397 123730.402594052 8563.62843759498 1248239.42549166
"758" 175545.042510737 19205.5167905245 64976.8648645291 123721.046913365 8558.81802355531 1248057.28920331
"759" 172980.139257993 18811.3434176103 64995.5749622558 123708.763302877 8553.85556811826 1247739.64526976
"760" 167951.144655316 18017.9875592616 65013.2326437763 123692.934948376 8548.59289386384 1247287.28277857
"761" 160809.803304495 16867.8390946343 65030.0410972688 123673.022623083 8542.91508448829 1246700.6534939
"762" 151777.653285701 15395.3571003286 65046.0658122372 123648.543354604 8536.73438520555 1245980.79653848
"763" 140984.857131678 13633.5395670713 65061.2268737502 123619.077727667 8529.99201333351 1245131.11570156
"764" 128493.718579541 11621.6075800108 65075.257247608 123584.319790962 8522.66986257959 1244160.64789479
"765" 114312.673920735 9415.9846520851 65087.6162061992 123544.196149265 8514.81689418218 1243089.91158255
"766" 0 0 66884.9685217554 126627.671223597 8751.24911550226 1267861.27983828
"767" 72226.0525959557 7300.26002223833 66953.5337135418 126572.809486781 8730.42691851283 1268220.38759859
"768" 116451.349287036 12179.1772910046 67008.5085687703 126556.48262745 8721.04983087913 1268761.82781487
"769" 143858.59822576 15457.054129479 67049.3091554229 126544.791001589 8713.86855278633 1269160.25838835
"770" 160510.375645523 17602.6360680158 67081.8360937876 126535.662365515 8707.98350993158 1269414.36887734
"771" 169901.038442766 18901.2422980011 67109.2185479356 126527.258453114 8702.8156335385 1269525.91635182
"772" 174138.430697668 19535.0911214127 67133.2300958681 126518.132181121 8697.97467060227 1269497.58485826
"773" 174537.283880335 19624.851619182 67154.9321442413 126507.171773058 8693.18812337156 1269331.83323654
"774" 171936.603985918 19252.8564492146 67174.9822453169 126493.504645892 8688.25783398272 1269030.36627022
"775" 166878.250534744 18477.0481070669 67193.7876619351 126476.415552069 8683.03384312437 1268594.07970737
"776" 159711.572224169 17340.1406749786 67211.5803872808 126455.289148139 8677.39945821828 1268023.41466737
"777" 150656.591878356 15876.499712638 67228.4463845549 126429.578466065 8671.26454948902 1267319.20738877
"778" 139842.763949798 14118.4556539982 67244.321031253 126398.803260418 8664.56645356773 1266484.32012694
"779" 127332.6100946 12103.6613897362 67258.9501466558 126362.590099785 8657.28017244298 1265526.63781803
"780" 113136.117211521 9885.48511730012 67271.8064397772 126320.779014049 8649.44230559129 1264464.44670294
"781" 0 0 68140.6316714141 127759.985022776 8856.67947349937 1284417.07185015
"782" 72022.6051764855 7388.06458094116 68213.7565418238 127696.023683633 8835.8739892471 1284802.10733304
"783" 116084.902226808 12334.0986049889 68271.9454428511 127672.973405875 8826.42656067072 1285361.58008793
"784" 143369.872598447 15664.5333180628 68315.141734814 127656.539214213 8819.20967064753 1285776.41553236
"785" 159931.519885159 17852.0069219687 68349.5389705408 127643.933263063 8813.31195665512 1286045.71528071
"786" 169255.647226008 19184.4342131455 68378.4249439683 127632.869428779 8808.1470331104 1286171.56991409
"787" 173443.303615916 19845.8097544544 68403.665973524 127621.6117477 8803.32024043403 1286156.93651396
"788" 173804.173733678 19958.0365650739 68426.3808997182 127608.855662541 8798.55632563675 1286004.49100069
"789" 171173.606111747 19604.2960872517 68447.2643807619 127593.595399702 8793.65530390468 1285716.10047486
"790" 166090.845724902 18843.0757523182 68466.748418509 127575.02011655 8788.46583845517 1285292.75966237
"791" 158903.41586295 17717.3539226576 68485.0819954884 127552.442578478 8782.8699038778 1284734.9197276
"792" 149830.151960969 16261.4438239339 68502.3633330592 127525.258173005 8776.77561694412 1284043.28299455
"793" 138999.915071315 14507.1909253636 68518.5377380417 127492.935898659 8770.1174588801 1283220.32649564
"794" 126475.316971362 12491.0872006557 68533.3611692235 127455.051450243 8762.86535316185 1282273.0988106
"795" 112267.418524844 10264.2219127501 68546.3201007799 127411.385947761 8755.04675514817 1281218.24966177
"796" 0 0 68770.3560424873 127761.151423042 8941.5111773577 1297699.02579628
"797" 71900.1583591569 7458.60584106113 68845.7698534676 127687.002521155 8920.71201011337 1298105.36719836
"798" 115850.112855195 12459.0547596216 68905.6062536525 127656.721513338 8911.20614949315 1298679.75451891
"799" 143045.091567034 15832.4070527357 68950.0444448386 127635.188037181 8903.96096361165 1299108.25012448
"800" 159537.60548307 18054.2967507999 68985.4170503932 127618.810079418 8898.0544923058 1299390.19556185
"801" 168809.182657984 19414.661799905 69015.0806036013 127604.811329994 8892.89393031995 1299527.9170555
"802" 172956.726969795 20098.8945255929 69040.9385787782 127591.145507506 8888.08080888898 1299524.5827892
"803" 173286.557040935 20229.8764949114 69064.1312432131 127576.303996541 8883.33753014582 1299383.04460443
"804" 170631.451849512 19891.4671752034 69085.3661115088 127559.141815013 8878.46258326273 1299105.30541602
"805" 165528.754856389 19142.5934592345 69105.083073365 127538.749571929 8873.30350919217 1298692.44675619
"806" 158324.627891009 18026.4523021887 69123.5361423596 127514.367480569 8867.74122711144 1298144.93718545
"807" 149237.001912175 16577.3268005604 69140.827294458 127485.335083602 8861.68249322153 1297463.38481476
"808" 138394.272162326 14826.6938309232 69156.9059585148 127451.075938218 8855.05959157666 1296649.97908753
"809" 125859.097052582 12810.149771683 69171.5348774571 127411.125898453 8847.83854602758 1295711.13538505
"810" 111643.323720892 10577.0160815744 69184.2136785311 127365.227772596 8840.03978327825 1294662.25701688
"811" 0 0 68945.4407870538 126968.77933469 9011.27394580661 1308566.64013716
"812" 71841.1123965683 7516.73299944513 69020.9339662526 126882.97759739 8990.47393903414 1308990.55087163
"813" 115719.448440339 12562.3765200876 69080.8948650003 126844.673358247 8980.91704023355 1309577.29081568
"814" 142851.014629003 15971.5929889491 69125.4508312504 126817.476921897 8973.64763039824 1310017.2001977
"815" 159292.0777821 18222.3899969781 69160.9268664339 126796.876924928 8967.73408580236 1310309.72067037
"816" 168523.146979359 19606.327506922 69190.6615076828 126779.546167232 8962.57782894439 1310457.33009068
"817" 172639.038283839 20309.9281620786 69216.5412219543 126763.093955042 8957.77699207942 1310463.35260517
"818" 172944.031149284 20456.8702217129 69239.6923221275 126745.787428989 8953.05190256934 1310330.77812448
"819" 170269.207261413 20131.5685351247 69260.8111705172 126726.329903032 8948.19971443057 1310061.71964661
"820" 165150.589653609 19393.3126513264 69280.3287323575 126703.705550757 8943.06700465078 1309657.33099859
"821" 157933.364996408 18285.4832812393 69298.4920097811 126677.077356763 8937.53381068017 1309118.09798328
"822" 148834.805036497 16842.3460324553 69315.3980508084 126645.727235882 8931.5057821448 1308444.55729858
"823" 137982.965806452 15095.0873529687 69330.9943272246 126609.035030368 8924.91344436002 1307638.67412386
"824" 125440.551801296 13078.5895288817 69345.0466320623 126566.503717954 8917.7197221569 1306706.3675356
"825" 111220.015642243 10840.7587942792 69357.0666059444 126517.853291817 8909.93946891665 1305662.06226776
"826" 0 0 68777.4375260104 125595.871660527 9069.73210389917 1317607.61218352
"827" 71833.7926685564 7565.72680600099 68850.8394548136 125496.572341768 9048.9252659447 1318045.91451127
"828" 115674.420584517 12649.7261840546 68909.4244334411 125449.17419644 9039.32144481743 1318642.80467346
"829" 142765.101760257 16089.5393348116 68952.9884234517 125415.549289914 9032.02958441803 1319092.2132672
"830" 159169.952969074 18365.1038188884 68987.7066264281 125390.125516957 9026.10910058101 1319393.55809479
"831" 168371.059098215 19769.3131183364 69016.8146994117 125368.946691981 9020.95609583172 1319549.39139833
"832" 172462.813843117 20489.6264216288 69042.1286794141 125349.231901427 9016.1655738809 1319563.14158118
"833" 172748.545652931 20650.3860288573 69064.7257980113 125328.995750983 9011.45595597172 1319437.90054061
"834" 170058.362775274 20336.472058529 69085.2672886219 125306.77155531 9006.62317445024 1319175.86606418
"835" 164927.456062419 19607.4796676012 69104.1583029311 125281.424832184 9001.51293464326 1318778.24837897
"836" 157700.366919153 18506.9465967438 69121.6266503269 125252.033227267 8996.00449759793 1318245.54581935
"837" 148593.923575957 17069.1285089923 69137.7555835274 125217.816292827 8990.00257110889 1317578.23604974
"838" 137735.964125698 15324.976155618 69152.4843090631 125178.109058674 8983.43622079152 1316778.10198078
"839" 125189.261732647 13308.7867743622 69165.5776580883 125132.385534971 8976.26583423313 1315850.66186433
"840" 110966.75815278 11067.3037604033 69176.5578035653 125080.354700936 8968.50172914165 1314809.55279664
"841" 0 0 68341.0318245436 123779.701162189 9119.52949735044 1325235.94686046
"842" 71870.3423307674 7607.88045917155 68410.1829958672 123664.680163734 9098.71009728647 1325685.8277806
"843" 115702.446799038 12725.0780315003 68465.8934691604 123606.845793862 9089.06101883744 1326290.90039183
"844" 142771.879709857 16191.4912743485 68507.3548555901 123565.829636929 9081.74679642782 1326748.11753466
"845" 159153.962534197 18488.6645562424 68540.4525685648 123534.831518842 9075.81838904367 1327056.75585786
"846" 168334.515800798 19910.6130420486 68568.2351192664 123509.171406275 9070.66687699164 1327219.36738253
"847" 172408.91304237 20645.5892521079 68592.394735103 123485.621247674 9065.88429881701 1327239.43443741
"848" 172680.456529644 20818.500902152 68613.924277801 123461.907229093 9061.18726247058 1327120.11555983
"849" 169978.901641022 20514.6259582389 68633.4256487804 123436.368998616 9056.37053559561 1326863.66812691
"850" 164839.029536059 19793.8221236345 68651.261055854 123407.737238805 9051.27899720171 1326471.34188972
"851" 157605.025376854 18699.7635154231 68667.6266927887 123374.993071518 9045.79119000829 1325943.63999941
"852" 148493.467114395 17266.7005602388 68682.5829082266 123337.286390578 9039.81098450265 1325280.98664167
"853" 137632.090227388 15525.387941901 68696.0540904404 123293.903975392 9033.2661928812 1324485.0104773
"854" 125083.77236192 13509.6324722757 68707.799846455 123244.292385533 9026.11506923789 1323560.89723827
"855" 110861.86914001 11265.2008364364 68717.351144715 123188.158658639 9018.36415684932 1322521.63669115
"856" 0 0 67687.2670976624 121609.803018446 9162.57368491434 1331750.81615516
"857" 71945.45897084 7644.84352371368 67749.9905337019 121476.451243477 9141.7358528349 1332209.70045616
"858" 115794.944013033 12791.3016118994 67801.3101058214 121406.56857372 9132.04128880383 1332821.13774786
"859" 142860.708715382 16281.2473514218 67839.5428860361 121357.002197101 9124.70350990498 1333284.62250059
"860" 159232.159185662 18597.5924634304 67870.1446473676 121319.530451833 9118.76535168416 1333599.17401893
"861" 168400.72405946 20035.3157443442 67895.8919679896 121288.638022912 9113.61304545485 1333767.26952551
"862" 172463.981232364 20783.3555801096 67918.2992559049 121260.581947769 9108.83574371152 1333792.39492262
"863" 172726.0194388 20967.1107004058 67938.2391342003 121232.756755886 9104.14827533571 1333677.74000611
"864" 170016.78973429 20672.2057710421 67956.2294710913 121203.279602382 9099.3442573221 1333425.59629327
"865" 164871.039558252 19958.7281305369 67972.5719773411 121170.726389129 9094.26775281444 1333037.2353208
"866" 157632.85747268 18870.4722099926 67987.4184441906 121133.967647323 9088.79661009694 1332513.15516435
"867" 148518.747783717 17441.6862748415 68000.7968865097 121092.073976257 9082.83392437982 1331853.72733601
"868" 137656.45355177 15702.9584264877 68012.6100327305 121044.278417728 9076.3063963267 1331060.44465818
"869" 125109.00087022 13687.676185549 68022.6077447953 120989.999631198 9069.17044147162 1330138.21005069
"870" 110890.111544765 11440.7701565382 68030.327829273 120928.94971125 9061.42939999536 1329099.47162268
"871" 0 0 66851.513498273 119144.641470363 9200.27361522993 1337373.19076956
"872" 72055.6097511183 7677.83343746191 66905.5872302377 118989.950931191 9179.41116448727 1337838.65106392
"873" 115946.130620688 12850.5220293374 66950.9632668647 118906.13419751 9169.66937016234 1338454.72401807
"874" 143024.365361915 16361.6283310032 66984.8124033581 118846.659214721 9162.3058205705 1338923.03109194
"875" 159396.384743424 18695.2517548987 67012.0192234159 118801.662659238 9156.35541588748 1339242.21552669
"876" 168560.910337095 20147.2154480756 67035.0020143208 118764.665708391 9151.19960913233 1339414.60335609
"877" 172618.830198198 20907.0621515768 67055.0420869631 118731.331804239 9146.42467756314 1339443.63262645
"878" 172875.755869089 21100.6249063898 67072.8549695403 118698.673238194 9141.74365830162 1339332.48833701
"879" 170162.332943032 20813.8358974879 67088.8490267614 118664.550720344 9136.94899782604 1339083.47009953
"880" 165013.618637094 20106.9867245875 67103.2473100379 118627.36170824 9131.88392675966 1338697.85259726
"881" 157773.843824148 19023.9795870529 67116.1439267527 118585.849259173 9126.4255969456 1338176.117182
"882" 148659.603941376 17599.0627000786 67127.5247168912 118538.992799002 9120.47635902258 1337518.57997079
"883" 137798.756010285 15862.6800118486 67137.2635604364 118485.964251367 9113.96189751554 1336726.60944092
"884" 125254.524102698 13847.8543210498 67145.0957664139 118426.152219576 9106.83700671248 1335804.86219103
"885" 111040.968025299 11598.7885252176 67150.5638091964 118359.27921718 9099.10226031038 1334765.32585909
"886" 0 0 65858.4453480315 116421.868308238 9233.69159862518 1342269.38157508
"887" 72198.5293783461 7707.77000778118 65901.5762726639 116242.409116756 9212.79794593881 1342739.06988868
"888" 116152.252683939 12904.3499555431 65939.402454465 116142.488882472 9203.00591303357 1343358.09082184
"889" 143258.119598049 16434.7774916629 65967.6708787787 116071.539776342 9195.61352917738 1343829.82873512
"890" 159641.265250769 18784.2038376081 65990.5500327571 116017.808704335 9189.64782196254 1344152.42689652
"891" 168809.271083948 20249.2058505735 66010.0110083478 115973.707711132 9184.48545032413 1344327.98049124
"892" 172867.364382168 21019.8684237084 66027.0448672754 115934.216711237 9179.70976996987 1344359.8263076
"893" 173123.365545871 21222.4154485039 66042.1718042262 115895.907635471 9175.03197459536 1344251.10724012
"894" 170409.080336228 20943.0564525276 66055.6641733467 115856.345551553 9170.24329232401 1344004.10399426
"895" 165260.197306213 20242.2676391262 66067.6474077259 115813.72201851 9165.18608254312 1343620.07472403
"896" 158021.314477264 19164.0491634072 66078.1440205866 115766.632883941 9159.73677806199 1343099.4708331
"897" 148909.275190633 17742.6507223076 66087.0873274869 115713.952280919 9153.79699151175 1342442.54751347
"898" 138052.154427383 16008.3894827653 66094.3147567651 115654.781796902 9147.29145180115 1341650.55516574
"899" 125513.428086611 13993.9660722857 66099.5419292861 115588.476257676 9140.17349209789 1340727.93082313
"900" 111307.480321214 11742.9405549702 66102.3135943274 115514.772604331 9132.44125793438 1339686.26501755
"901" 0 0 0 0 7861.87576692393 958428.829925869
"902" 79444.9175697705 6020.78098645607 0 0 7840.53984881726 958824.783248858
"903" 128574.873240319 9883.8397044851 0 0 7830.13107796932 959061.221542844
"904" 159314.376310371 12348.3834799091 0 0 7821.82704450442 959176.340247275
"905" 178255.957323198 13837.4486556665 0 0 7814.69949332149 959149.460608976
"906" 189250.116994272 14603.0957568535 0 0 7808.14058828745 958970.680816588
"907" 194641.379067262 14803.5391003254 0 0 7801.7350646158 958635.154890665
"908" 195902.543423178 14542.3374247162 0 0 7795.1901008021 958140.294295626
"909" 193979.051135406 13890.1870958216 0 0 7788.29293986017 957484.629495205
"910" 189484.525116758 12898.3268632673 0 0 7780.88794103432 956667.933440664
"911" 182815.510601503 11608.116248609 0 0 7772.8689425286 955692.63924222
"912" 174219.768674686 10059.642912684 0 0 7764.18714737142 954567.097734047
"913" 163835.819611284 8301.82766815858 0 0 7754.87944100343 953311.897171776
"914" 151712.770536483 6406.68584768554 0 0 7745.12631920797 951971.168547087
"915" 137816.158576945 4489.36992995725 0 0 7735.3434958861 950629.997733606
"916" 0 0 36346.5371871679 70081.9039366226 9147.85674774956 1128600.84667604
"917" 76092.8321455094 7059.03694701134 36365.194807041 70074.1907389685 9122.85071330563 1128841.51191064
"918" 123655.204925809 11604.7724957305 36386.7804573297 70101.7382586088 9112.54624162311 1129322.40141938
"919" 153695.794060108 14538.5260507562 36402.5261429008 70120.5422342225 9104.23154125791 1129623.92467225
"920" 172367.827068182 16360.3685864077 36415.0607411578 70133.216860816 9097.06667588742 1129752.12117551
"921" 183299.907471296 17366.8430069952 36425.7159828102 70140.9931478949 9090.48034146211 1129710.09778708
"922" 188720.32620004 17743.2441864508 36435.2124037377 70144.4658576915 9084.06530758233 1129499.76757907
"923" 190039.645383521 17610.0457425346 36443.9607829806 70143.9220101434 9077.52498630844 1129122.09311084
"924" 188169.941693509 17048.3248186729 36452.2017857128 70139.4832434348 9070.63668004238 1128577.15807747
"925" 183707.816126412 16114.8682508785 36460.0725452294 70131.17624875 9063.22891878326 1127864.54514149
"926" 177043.071650823 14852.1655882862 36467.6369189374 70118.9783183234 9055.17025410032 1126984.27808573
"927" 168424.740230766 13296.2260352943 36474.8947527912 70102.862811152 9046.36894899998 1125938.71715662
"928" 158001.18929644 11484.351326416 36481.7752634128 70082.8651248087 9036.78594779092 1124736.14718261
"929" 145843.180403204 9465.02431832688 36488.1132291701 70059.1950616087 9026.46745906605 1123397.39003161
"930" 131954.725760833 7312.47193420808 36493.6018099713 70032.4296464995 9015.60742604478 1121967.42557618
"931" 0 0 55954.7964214743 107685.378398096 9962.67500402525 1238338.69932063
"932" 74116.7629970595 7711.20083055962 55995.7865721083 107690.730462322 9939.66253832225 1238810.29957992
