"V1" "V2" "V3" "V4" "V5" "V6"
"1657" 428695.33810767 601241.168731435 495770.723412351 1053056.46338058 140753.30856921 4034400.09327376
"1658" 389132.167109214 562036.100240496 496806.243383009 1054822.26808585 141027.454719366 4042770.91336826
"1659" 353859.766350901 524135.343162289 497802.869189776 1056478.08293847 141283.052039918 4050124.27258286
"1660" 321729.720501263 486627.204928147 498777.085174971 1058061.88579146 141524.856191782 4056720.82559561
"1661" 291872.827951099 448817.118713023 499742.480550998 1059601.98922307 141757.348288184 4062730.53873092
"1662" 263612.42014315 410160.544745677 500712.185444474 1061121.8915803 141984.377169808 4068278.63916721
"1663" 236410.408483367 370230.353445758 501697.89233352 1062640.93033378 142208.96227353 4073462.9371954
"1664" 209829.717659024 328713.044039323 502708.8047531 1064173.98658112 142433.305796539 4078359.2066107
"1665" 183506.751640918 285435.661613671 503750.798437799 1065730.82825575 142658.820577015 4083023.1104902
"1666" 907924.349320124 1007934.68631104 441834.214360882 937780.466501082 140659.066815202 4034564.96200907
"1667" 769725.242391024 897237.469351779 443793.415323708 942563.727986027 141267.006968385 4069054.34069369
"1668" 668343.039546491 814713.577628554 445719.591436348 946247.922353862 141951.519365543 4091107.12422061
"1669" 588416.016391253 750218.893585184 447645.467896861 949518.762453382 142476.866354438 4109819.51080961
"1670" 524085.294705348 696572.68701563 449088.066409626 952117.365104291 142868.056156307 4125104.68991733
"1671" 471032.50083737 650015.831466229 450242.82362401 954237.785365758 143203.36245576 4137134.84536715
"1672" 425937.730587834 607975.288147868 451307.506285511 956116.204714094 143509.077823001 4147029.38898979
"1673" 386586.324000942 568618.767746314 452328.825751464 957853.438552925 143788.155711488 4155596.03351448
"1674" 351464.271535458 530668.695490911 453305.696880989 959484.100062776 144044.364552098 4163202.94781951
"1675" 319449.143624819 493208.301509575 454246.637198737 961035.24285603 144284.46733155 4170036.38437028
"1676" 289674.154912345 455540.23295728 455170.917138942 962537.239114502 144514.858481701 4176246.92991477
"1677" 261462.353711611 417111.134639258 456097.679703982 964018.1428202 144740.04501497 4181974.07882127
"1678" 234278.561672209 377480.447713329 457040.896132897 965499.71835948 144962.91392533 4187334.60456111
"1679" 207690.296355042 336316.936583022 458009.505270476 966997.226693717 145185.378709498 4192415.80734442
"1680" 181338.543960311 293421.403601294 459008.638410603 968520.241964762 145408.719721204 4197277.50582945
"1681" 901774.124350004 1018802.66103725 407085.096668844 861344.831395997 142805.595775808 4123225.09537331
"1682" 765803.653624656 906443.476094755 408759.901856164 865691.701794526 143478.489878196 4156297.64726622
"1683" 664888.262632914 822838.9620895 410944.186247569 869500.1601505 144200.44794095 4179365.66106342
"1684" 585222.948489271 757244.52595455 412805.750510393 872750.105219391 144705.490181741 4199204.520651
"1685" 521417.734328433 702918.36681697 414088.496927259 875201.536424711 145091.96962488 4214580.65392508
"1686" 468729.173399421 656013.175709866 415201.320727085 877248.475030505 145439.740519477 4226551.54738126
"1687" 423820.318437404 613746.390920017 416278.433562728 879116.487081878 145753.734093882 4236646.76700499
"1688" 384606.215165169 574229.815926713 417288.770070308 880839.745261943 146032.796999756 4245506.12370029
"1689" 349610.42775778 536205.468800667 418226.859577301 882435.033618257 146286.57519654 4253327.96328268
"1690" 317694.33503493 498765.029105654 419124.64798842 883943.686868739 146525.78445859 4260291.9242321
"1691" 287982.112583485 461198.214543243 420013.944534458 885408.563062781 146756.780275221 4266608.8426773
"1692" 259802.630246792 422934.246851379 420912.17368285 886859.110502163 146982.630395685 4272458.41038961
"1693" 232629.349956785 383519.395353949 421827.283809655 888313.044636411 147205.33712732 4277963.18509795
"1694" 206034.866109373 342611.044873549 422764.580242429 889782.233806724 147426.781820323 4283201.03236362
"1695" 179662.442645387 299993.329898581 423728.926220711 891275.487747996 147648.615801555 4288223.79121074
"1696" 897393.483684686 1027808.53908179 378911.588430593 799134.110933917 144580.56241008 4195000.86583723
"1697" 763064.694833433 914307.603591875 380535.785785475 803192.463728299 145325.329685615 4227071.3385218
"1698" 662193.634571365 829692.843367699 382899.764573461 807140.267771658 146058.035706436 4251489.52938246
"1699" 582845.978791693 763199.415194571 384585.296886696 810268.994790258 146543.681015555 4271920.69620519
"1700" 519473.971216124 708427.394700092 385770.967857264 812591.405909865 146940.185029913 4287137.28721221
"1701" 466976.204129641 661257.386780599 386906.702216595 814623.670748357 147301.225501122 4299221.05273477
"1702" 422178.717895833 618762.677046143 387984.735688248 816488.757973984 147616.441858496 4309632.98709584
"1703" 383089.374331829 579089.56182806 388952.641096378 818174.710345027 147892.820715999 4318705.63311026
"1704" 348200.608537545 541006.13492471 389847.299161496 819723.292321448 148146.918554269 4326616.21498066
"1705" 316351.790693214 503584.961764871 390719.215117453 821197.631048835 148388.66180466 4333652.29940548
"1706" 286677.291762965 466090.638404371 391590.975565906 822638.533245847 148621.578341233 4340078.31977552
"1707" 258519.484563556 427941.148703686 392468.149547785 824065.5277445 148847.760359878 4346060.99585457
"1708" 231356.065122738 388679.699420247 393355.678496967 825491.513610273 149069.862408216 4351696.88888959
"1709" 204759.006177266 347958.550714193 394261.789986114 826929.405974164 149290.619100315 4357054.87633822
"1710" 178371.619432865 305548.92338799 395194.660144953 828390.855613945 149512.035321561 4362192.8598188
"1711" 894352.384969797 1035483.27842969 355587.632642297 747408.113271706 146081.007513704 4254204.48168538
"1712" 761122.1337199 921119.008003172 357299.786218244 751299.378283296 146891.291491891 4285762.64021152
