"V1" "V2" "V3" "V4" "V5" "V6"
"114" 53759.7925948801 2035.92836947474 13984.5274064837 31690.5124219891 24683.9642698117 3794582.86525381
"115" 42245.3834636479 1068.45020805925 13973.4717865153 31650.2509862233 24658.7354720366 3792359.0054843
"116" 33058.0712210987 454.160801766414 13962.0258306207 31616.3523630075 24638.2794161605 3790675.49702
"117" 25621.3339865277 144.538279000565 13949.6815747738 31588.8581972676 24622.5009735606 3789666.03807427
"118" 19546.0850840414 32.1795590198481 13936.5399184823 31566.1043036122 24609.592890891 3789160.65677731
"119" 14553.7820417929 4.82584118005008 13923.0332813963 31545.8497227434 24597.5973995263 3788855.05714457
"120" 10429.5303018736 0.482493860000216 13909.4202049575 31526.6564177218 24585.6509776801 3788555.46772246
"121" 645376.427809774 61.6966074684139 12193.9472692836 26602.168043946 25045.5977762911 3774702.20551069
"122" 415738.214564716 2289.18216915918 12105.9992840271 26403.4890918548 24967.9840513077 3786830.35215828
"123" 277949.132553064 12747.1921943218 12005.8256242002 26302.5039718699 24970.8335626403 3805115.75748359
"124" 199894.426345468 12468.334353482 11962.5262709826 26208.5962574531 24893.2220726343 3807864.83130342
"125" 149242.615384612 9650.35127091097 11936.9802185948 26135.1762251395 24847.8725028069 3807233.24167158
"126" 113817.403522112 7163.35207672249 11917.6748436207 26074.4396610357 24810.2841585707 3805680.48877422
"127" 88078.5331882737 5093.13215680017 11902.2647075712 26021.8536648637 24776.0391586612 3803584.62157124
"128" 68821.3551885702 3401.64207260249 11889.3877296962 25974.9453162673 24744.259726237 3801170.00746561
"129" 54056.787028946 2068.279965061 11877.9986483776 25932.7969805888 24715.1408974552 3798680.12840963
"130" 42493.2130930375 1091.58539494633 11867.195943491 25895.7212125755 24689.6646094819 3796417.60409982
"131" 33267.5605298479 467.796546663694 11856.206049821 25864.6091011018 24668.9613883518 3794694.15028306
"132" 25799.6721880134 150.502809897219 11844.5658357724 25839.6083994614 24652.9913663179 3793652.89594081
"133" 19698.2921949036 33.9438019082626 11832.3223420679 25819.2366633632 24639.9749911104 3793130.7367822
"134" 14684.0041945349 5.16236404376725 11819.8142219591 25801.3610828538 24627.9201791062 3792820.10061471
"135" 10541.3172256425 0.523667663611401 11807.2468481686 25784.5660013681 24615.9262563828 3792520.20564254
"136" 650256.112151364 67.6583272463962 10429.5401848225 21951.3771260089 25072.9103558897 3777043.2815891
"137" 418343.767648872 2507.89798183764 10343.9178552241 21767.8061321996 24997.5555984638 3789694.98996841
"138" 279467.377939002 13088.9054096169 10250.6816880372 21677.7223784623 24996.4613191431 3808083.65792315
"139" 201083.753308761 12553.9652931565 10209.9232651759 21592.0045874957 24918.5273422092 3810647.62080786
"140" 150130.717800151 9710.26542030407 10185.0158503492 21523.8962032553 24873.0841043424 3809988.64978914
"141" 114498.737720925 7215.53988824597 10166.063888033 21467.4994509498 24835.2425955962 3808414.5417096
"142" 88615.4855406003 5138.7663035342 10150.871109771 21418.6588203904 24800.7563588809 3806292.81638315
"143" 69254.1395607493 3440.39709189811 10138.1409884527 21375.0800243444 24768.7413433091 3803847.06116303
"144" 54412.2714787564 2099.31542406738 10126.8992715736 21335.9208816924 24739.3773489759 3801320.57358338
"145" 42789.8519382097 1113.86780762615 10116.3310117396 21301.5001943132 24713.640864044 3799016.90709385
"146" 33518.074069242 481.022721522144 10105.7510510906 21272.7138640322 24692.6857828763 3797252.49681461
"147" 26012.7056379131 156.349896161467 10094.7380909389 21249.8016545482 24676.5258842954 3796179.85136141
"148" 19880.0213897851 35.696474483874 10083.2952542053 21231.4348947384 24663.4075847952 3795642.34092901
"149" 14839.495000023 5.50155933072838 10071.679306978 21215.5692504081 24651.3034448442 3795328.72840963
"150" 10674.8369404299 0.565783543551497 10060.0473146301 21200.8026916497 24639.2742189151 3795030.91822243
"151" 655677.610686207 73.850190010382 8944.18683842609 18174.2089578837 25094.8297087681 3778135.33300658
"152" 421298.576910564 2732.95554482553 8860.7299863208 18003.7289405154 25021.7451826626 3791334.96838601
"153" 281245.330656931 13402.3023318861 8773.73802962664 17923.485530251 25016.5621564739 3809823.93172799
"154" 202452.436680524 12635.3915650303 8735.08263813961 17844.6251748204 24938.402649472 3812226.86606091
"155" 151155.549949514 9768.77195205735 8710.74507888137 17781.0477978192 24892.799413514 3811539.40694565
"156" 115287.702825984 7266.65411083459 8692.1209260307 17728.3464339347 24854.6673326191 3809940.19432475
"157" 89238.9218573658 5183.48351012951 8677.13564607947 17682.6819014797 24819.9077553753 3807788.24783916
"158" 69757.5598981693 3478.39900197426 8664.54959618265 17641.9156536934 24787.6283075629 3805306.80828847
"159" 54826.2062856097 2129.79889747732 8653.45048595558 17605.2736634706 24757.9945134405 3802739.42568816
"160" 43135.3483935301 1135.83283506394 8643.09887428005 17573.0839825582 24731.9792880659 3800391.14744384
"161" 33809.7391466753 494.146354995371 8632.88754123209 17546.2503276766 24710.7612618141 3798583.64364232
"162" 26260.6114362414 162.209956054664 8622.43424635926 17525.0947217159 24694.4077413508 3797478.99814342
"163" 20091.4638046523 37.4753896318869 8611.70635592443 17508.4232059774 24681.1902421522 3796926.87798736
"164" 15020.4387152294 5.8506271915997 8600.88889067566 17494.2659414632 24669.0442404049 3796611.94838274
"165" 10830.2655293314 0.609738930905658 8590.09494624702 17481.2272362077 24656.9896790704 3796318.33566368
"166" 661666.861003887 80.4088045045898 7680.79812003895 15064.0473806778 25112.3246957535 3778136.99118972
"167" 424609.522351178 2968.77588461398 7599.36101897718 14904.9697808618 25041.5709935149 3791918.22537026
"168" 283283.298631171 13696.3004149039 7517.98533777297 14833.5600680919 25032.0965990779 3810505.43254576
"169" 204004.433297813 12714.7135698224 7481.09772044999 14760.5062422835 24953.7730644326 3812763.15211943
"170" 152320.320555796 9827.09045347955 7457.27230890681 14700.8203380807 24907.9455272869 3812044.79347092
"171" 116186.786565581 7317.72267773883 7438.9519160275 14651.2866898651 24869.4816780583 3810416.05070257
"172" 89950.8355678767 5228.17284360448 7424.16310335662 14608.3344520685 24834.4126810903 3808228.88354771
"173" 70333.2702583009 3516.39660368631 7411.7160059822 14569.9607598954 24801.8358704705 3805706.52309849
"174" 55300.0096852 2160.32478775641 7400.75268673074 14535.4520431498 24771.9030631433 3803093.15085261
"175" 43530.9543654991 1157.90293947943 7390.5998829052 14505.1462414376 24745.5852344873 3800695.83689506
"176" 34143.6813195907 507.415868765331 7380.7194363056 14479.9564273739 24724.0875306452 3798842.06671698
"177" 26544.4007983411 168.192732329301 7370.76568709916 14460.280235072 24707.5318668925 3797703.9008867
"178" 20333.5143380828 39.3140559407953 7360.677047727 14445.045624164 24694.2147582142 3797137.31107095
"179" 15227.618310077 6.21632799654025 7350.57543956264 14432.3472346915 24682.0323307584 3796822.39704747
"180" 11008.2913026075 0.656426468899271 7340.53375189382 14420.7892256853 24669.9607188291 3796534.89391834
"181" 668259.44840056 87.4767864863567 6596.63250974667 12472.7256785172 25126.0849384238 3777152.13893239
"182" 428290.104409465 3219.71273809114 6517.07784767098 12323.5980193139 25057.7693526168 3791558.12752814
"183" 285588.416815167 13977.0445076453 6440.7552642862 12260.1027439733 25043.7389893331 3810240.3576216
"184" 205747.500623045 12793.4889022044 6405.36847564395 12192.0154198829 24965.289909289 3812362.84243565
"185" 153631.06622222 9886.19183976357 6382.00374134083 12135.6869466494 24919.1728719826 3811610.02094227
"186" 117200.707284261 7369.57388951232 6363.96300101806 12088.8801500268 24880.3316535921 3809946.57729193
"187" 90755.0161206632 5273.55375145636 6349.3577464071 12048.2542334899 24844.9127887836 3807718.45935257
"188" 70984.3915228248 3554.99882241261 6337.04188140215 12011.924306163 24812.0013027438 3805149.15675918
"189" 55836.3104201246 2191.38056425666 6326.20531666047 11979.2295563524 24781.7355521767 3802483.82152335
"190" 43978.9279262297 1180.42999163014 6316.23302672567 11950.51699098 24755.0860271858 3800032.05995999
"191" 34521.8672622094 521.043849895623 6306.64835599288 11926.7096864761 24733.2865253052 3798127.81958502
"192" 26865.792914577 174.396111070557 6297.14007346893 11908.2766097738 24716.5156847521 3796953.72528699
"193" 20607.6683967925 41.2439756319726 6287.62340558747 11894.2596277967 24703.0956557015 3796372.23345468
"194" 15462.32933263 6.60538109454705 6278.16455379339 11882.8108642103 24690.8805011076 3796058.38106221
"195" 11210.0422286882 0.706781097425334 6268.79939101336 11872.5282020244 24678.7987981963 3795778.75046902
"196" 675499.644046391 95.210036155894 5659.05128653992 10291.4747147435 25136.6048026607 3775245.13717187
"197" 432359.448084155 3490.22282067404 5581.24788141558 10151.0054686136 25070.8797968472 3790328.98378189
"198" 288173.392164047 14248.8584109754 5509.47473147541 10094.6002779285 25051.9647572258 3809100.35654743
"199" 207692.717234088 12872.9371540583 5475.36861658642 10030.804855347 24973.4119500168 3811093.24096589
"200" 155096.333074335 9946.89063988409 5452.41645727771 9977.38018195338 24926.9370703725 3810301.26509843
"201" 118336.171954082 7422.91021340117 5434.6303339565 9932.92489626627 24887.6677687031 3808597.0930286
"202" 91656.8604436981 5320.23885773688 5420.19355221063 9894.29772360042 24851.8536633531 3806321.43579111
"203" 71715.3632751806 3594.72678457304 5407.99856727054 9859.71591137328 24818.5653171579 3803698.25752294
"204" 56438.8314643147 2223.3871454265 5397.2774923344 9828.56379604889 24787.9275961195 3800973.99133769
"205" 44482.4428636384 1203.72286523057 5387.46671383763 9801.19560336802 24760.9118254462 3798461.29027106
"206" 34947.0351364012 535.222290389666 5378.14461259861 9778.54442810196 24738.7829221078 3796501.28156178
"207" 27227.1611358896 180.912318893822 5369.03256724528 9761.14821907969 24721.7793165631 3795287.92302418
"208" 20915.9792310185 43.2963963294544 5360.02760663219 9748.1587860719 24708.2501795762 3794690.50860723
"209" 15726.3450434684 7.02480528583092 5351.14653395788 9737.78137309905 24696.0044067039 3794378.49003216
"210" 11437.0569607246 0.761825797222671 5342.39084574847 9728.60151904469 24683.9184782325 3794108.37862743
"211" 683440.054042218 103.785542862826 4842.70145663841 8438.83686880336 25144.2365461183 3772450.38769499
"212" 436841.817022859 3785.01069527139 4766.52439168104 8305.82410288938 25081.2986139534 3788275.81417747
"213" 291055.909560465 14514.8277169639 4698.84975255003 8255.77127362217 25057.105304049 3807126.55297816
"214" 209854.304844943 12954.0653874423 4665.83677854561 8195.73132734604 24978.4568256256 3808992.05841592
"215" 156727.071287366 10009.905237296 4643.25064352261 8144.81894508883 24931.5506922702 3808155.03962755
"216" 119601.80074949 7478.35725008159 4625.69266967366 8102.38947957379 24891.7966648323 3806403.09976815
"217" 92663.3178260976 5368.77587967151 4611.40697979379 8065.47760168832 24855.536317151 3804072.29077294
"218" 72531.9039974928 3636.04878475681 4599.3199423575 8032.38824013176 24821.8233928747 3801387.2235568
"219" 57112.3624838541 2256.72626550837 4588.70090292285 8002.54322500161 24790.7689850069 3798595.9013496
"220" 45045.5713539102 1228.06646149785 4579.03173563456 7976.30122063148 24763.3464718579 3796014.54029236
"221" 35422.6855849868 550.133451904274 4569.94029987263 7954.60474282863 24740.854688424 3793992.24340066
"222" 27631.5299258972 187.83262545389 4561.1790938268 7938.06003092346 24723.5958687049 3792735.25715641
"223" 21261.0582580231 45.503778430146 4552.63136806473 7925.92875620152 24709.9484041119 3792120.25185231
"224" 16021.9181844839 7.48224102674993 4544.26998034001 7916.46766173078 24697.6725674976 3791810.55273646
"225" 11691.2871533133 0.822720310507092 4536.06417150339 7908.24373901844 24685.5873270105 3791551.5087745
"226" 604499.080283513 1212.93470422279 198885.471295537 585120.209008725 35973.0710205181 2140535.81571291
"227" 393421.950585614 40855.0003053921 197613.153052021 585219.097681822 36000.5822857695 2166157.97304823
"228" 282043.293281931 38152.2853624058 197170.7191077 583933.709715536 35820.4789812257 2168282.10414233
"229" 209822.588999999 30180.6338700913 196965.581086389 583496.559075596 35752.2427348023 2168897.72792163
"230" 159687.451645856 23831.5902619891 196819.137672078 583148.801109133 35697.0201456348 2168826.46272648
"231" 123602.764387953 18722.688162235 196712.571458046 582842.523385443 35647.5078001511 2168163.69761487
"232" 96874.8176710624 14554.8289096716 196634.519813496 582554.215217106 35600.3833766832 2166978.07095085
"233" 76606.2736733818 11121.0788984316 196577.271951852 582269.606061404 35553.6842092392 2165329.28382842
"234" 60929.6412954864 8277.17151873649 196535.267789094 581980.461392008 35506.3494343331 2163278.92077342
"235" 48596.8307953054 5924.31125784627 196504.144610213 581683.575186589 35458.0963130309 2160906.27165825
"236" 38747.0869684542 3999.9217080986 196480.024548796 581381.331861765 35409.5355524217 2158332.54655187
"237" 30769.8668906341 2472.85405660685 196458.858466524 581083.464934649 35362.4750753672 2155754.83824085
"238" 24221.8077074773 1337.17733235233 196435.78447412 580808.329982254 35320.1568049772 2153474.38880844
"239" 18778.0744158381 591.961435658287 196404.94830986 580578.318212048 35286.5602740351 2151855.83912243
"240" 14206.6263390665 197.716266211291 196361.19666506 580404.060052044 35263.7755996035 2151131.72255152
"241" 560537.016439265 47404.9230158546 135372.27503466 377233.625040355 38119.9652163556 2299162.85024228
"242" 382073.87413824 51390.6796486625 134882.828282302 375657.206593872 37800.9611242854 2300999.58380364
"243" 275392.890747064 40665.8436946138 134668.162865309 375123.699910719 37704.2372525464 2302336.1885575
"244" 204776.148121374 32284.7351247335 134515.374248056 374739.420367697 37634.2566387633 2302941.36293518
"245" 155768.890833537 25650.8352100399 134403.39102764 374435.715032031 37576.9576266228 2302902.95306375
"246" 120502.969544992 20304.7401831287 134319.537481844 374176.727059551 37526.260506096 2302297.22743849
"247" 94382.1837938016 15935.5622545377 134255.580116288 373940.97628605 37478.5849265457 2301185.97953787
"248" 74573.1037877851 12327.4417342104 134205.929841637 373715.104523725 37431.7541439312 2299621.51368598
"249" 59251.1627670335 9328.38716335172 134166.59195373 373490.843906635 37384.4954979974 2297655.06996896
"250" 47197.9670853794 6832.12200016864 134134.510733323 373263.730854605 37336.2568406157 2295349.18633502
"251" 37574.0688663695 4767.95343101866 134107.114471664 373033.011698734 37287.2474469205 2292796.68154937
"252" 29784.7562432637 3095.71990154793 134081.940264533 372802.533210102 37238.6744094601 2290149.25394984
"253" 23398.1506180359 1802.14060129767 134056.274400818 372582.08026198 37193.0649550621 2287651.05290007
"254" 18095.5285541104 889.916162642395 134026.902398581 372386.831282094 37154.1528267301 2285641.04193827
"255" 13644.0974379042 345.985219502385 133990.512340322 372230.233739015 37125.2189180284 2284437.92689634
"256" 551940.11267788 55003.8281883483 99427.554960519 263460.916756343 39186.6229128379 2378062.87947798
"257" 377377.85196431 53008.4577373698 99101.4355839566 262413.733198425 38879.9334024984 2379384.226882
"258" 271773.370268964 42017.7942134269 98927.5741204792 261945.393333688 38781.4190919567 2380710.06408573
"259" 201953.603974072 33455.9849885478 98802.6960854703 261608.587518452 38709.6096496488 2381323.1809629
"260" 153537.845810826 26671.6727231584 98710.1849773498 261345.821330009 38651.2027431824 2381307.72836686
"261" 118714.33188824 21198.6494986379 98639.8595100272 261125.485168483 38599.8999008165 2380737.48745683
"262" 92928.8083640459 16720.8581427918 98585.1009357689 260928.599312945 38551.9737351794 2379671.60080161
"263" 73377.6099475707 13018.1797579199 98541.4206339623 260743.283311841 38505.1367149431 2378159.14104385
"264" 58257.1845445598 9934.86869591724 98505.6251817209 260562.01724298 38458.0110597558 2376246.6584808
"265" 46364.176286247 7360.98784024846 98475.3026575507 260380.38268173 38409.9153816139 2373988.993085
"266" 36870.1782389343 5221.84056404757 98448.4794627556 260196.763587395 38360.8681291587 2371465.71425888
"267" 29188.851167316 3472.61510085244 98423.3570471677 260012.827511571 38311.7808969088 2368806.40818639
"268" 22894.6971955655 2095.36787191755 98398.0748846655 259834.531964402 38264.7795679773 2366223.63313864
"269" 17673.1394963791 1091.71319173263 98370.5215350513 259672.415668673 38223.2901750026 2364029.42509672
"270" 13292.2940065549 458.286593217743 98338.4514102878 259537.95717625 38190.9091327451 2362561.68820432
"271" 547958.267093053 58487.0363853419 76483.2016730061 194234.251331147 39870.2880495781 2428972.30772011
"272" 374786.18907642 53996.7849463977 76223.0725893135 193418.171117982 39572.4994857985 2430227.1879034
"273" 269681.659126513 42862.1463818606 76074.3324234426 193005.390711429 39472.5900454019 2431557.99309769
"274" 200276.639563642 34192.894547274 75967.0048341708 192709.52107207 39399.6664361935 2432182.53922031
